u;v;oneway;highway;name;length;maxspeed
56397231;56397235;False;residential;31st Street South;37.672;25 mph
56397235;56397231;False;residential;31st Street South;37.672;25 mph
56490043;56490046;False;residential;Old Huntsville Road;37.696;25 mph
56490046;56490043;False;residential;Old Huntsville Road;37.696;25 mph
56385953;56385955;False;residential;34th Street North;37.699;25 mph
56385955;56385953;False;residential;34th Street North;37.699;25 mph
56633154;56633163;False;residential;1st Street;37.71;25 mph
56633163;56633154;False;residential;1st Street;37.71;25 mph
56467880;56660951;False;residential;21st Street;37.749;25 mph
56660951;56467880;False;residential;21st Street;37.749;25 mph
56746738;56746740;False;residential;14th Avenue Southwest;37.752;25 mph
56746740;56746738;False;residential;14th Avenue Southwest;37.752;25 mph
56490279;56490282;False;residential;33rd Terrace South;37.768;25 mph
56490282;56490279;False;residential;33rd Terrace South;37.768;25 mph
56637459;56772609;False;residential;6th Street North;37.806;25 mph
56772609;56637459;False;residential;6th Street North;37.806;25 mph
56441628;56838935;False;residential;Leewood Lane;37.814;25 mph
56838935;56441628;False;residential;Leewood Lane;37.814;25 mph
56439165;56439167;False;residential;Mosley Lane;37.85;25 mph
56439167;56439165;False;residential;Mosley Lane;37.85;25 mph
56338080;56710017;False;residential;43rd Avenue North;37.856;25 mph
56710017;56338080;False;residential;43rd Avenue North;37.856;25 mph
56425214;1937914634;False;residential;3rd Way Lane;37.865;25 mph
1937914634;56425214;False;residential;3rd Way Lane;37.865;25 mph
56478982;1937953854;False;residential;10th Street West;37.883;25 mph
1937953854;56478982;False;residential;10th Street West;37.883;25 mph
56501933;56577155;False;residential;Winston Street;37.895;25 mph
56577155;56501933;False;residential;Winston Street;37.895;25 mph
56542163;56771275;False;residential;Ridgewood Road;37.922;25 mph
56771275;56542163;False;residential;Ridgewood Road;37.922;25 mph
56408878;56428806;False;residential;Mulga Road;37.933;25 mph
56428806;56408878;False;residential;Mulga Road;37.933;25 mph
3629337971;3629337973;False;residential;25th North Place;37.934;25 mph
3629337973;3629337971;False;residential;25th North Place;37.934;25 mph
56409132;56409133;False;residential;2nd Street;38.022;25 mph
56409133;56409132;False;residential;2nd Street;38.022;25 mph
56503355;56579069;False;residential;Huntington Circle;38.091;25 mph
56579069;56503355;False;residential;Huntington Circle;38.091;25 mph
56286304;56286308;False;residential;;38.101;25 mph
56286308;56286304;False;residential;;38.101;25 mph
56621277;56621282;False;residential;44th Street Southwest;38.104;25 mph
56621282;56621277;False;residential;44th Street Southwest;38.104;25 mph
56750422;56750425;False;residential;Avenue J;38.105;25 mph
56750425;56750422;False;residential;Avenue J;38.105;25 mph
56413482;56413504;False;residential;Kingman Road;38.136;25 mph
56413504;56413482;False;residential;Kingman Road;38.136;25 mph
56385921;56385926;False;residential;34th Street North;38.14;25 mph
56385926;56385921;False;residential;34th Street North;38.14;25 mph
56638521;56638610;False;residential;7th Street West;38.143;25 mph
56638610;56638521;False;residential;7th Street West;38.143;25 mph
56262494;56535650;False;residential;Thomason Street North;38.155;25 mph
56535650;56262494;False;residential;Thomason Street North;38.155;25 mph
56425214;56425215;False;residential;3rd Way Lane;38.169;25 mph
56425215;56425214;False;residential;3rd Way Lane;38.169;25 mph
56534319;56602430;False;residential;47th Way South;38.239;25 mph
56602430;56534319;False;residential;47th Way South;38.239;25 mph
56372048;56372111;False;residential;4th Avenue;38.258;25 mph
56372111;56372048;False;residential;4th Avenue;38.258;25 mph
56509431;56509432;False;residential;Belcrest Drive;38.351;25 mph
56509432;56509431;False;residential;Belcrest Drive;38.351;25 mph
56434369;56434370;False;residential;3rd Street West;38.363;25 mph
56434370;56434369;False;residential;3rd Street West;38.363;25 mph
56534342;56562739;False;residential;Madrid Avenue;38.363;25 mph
56562739;56534342;False;residential;Madrid Avenue;38.363;25 mph
56355459;56593802;False;residential;Sunhill Road Northwest;38.375;25 mph
56593802;56355459;False;residential;Sunhill Road Northwest;38.375;25 mph
56466199;56628031;False;residential;6th Place;38.384;25 mph
56628031;56466199;False;residential;6th Place;38.384;25 mph
56244534;56244544;False;residential;14th Street South;38.416;25 mph
56244544;56244534;False;residential;14th Street South;38.416;25 mph
3474107693;3474107703;False;residential;Bangkok Circle;38.437;25 mph
3474107703;3474107693;False;residential;Bangkok Circle;38.437;25 mph
56328178;2659195806;False;residential;41st Avenue North;38.463;25 mph
2659195806;56328178;False;residential;41st Avenue North;38.463;25 mph
56465076;56793284;False;residential;Meadow Crest Circle;38.468;25 mph
56793284;56465076;False;residential;Meadow Crest Circle;38.468;25 mph
56574206;56574208;False;residential;8th Alley North;38.469;25 mph
56574208;56574206;False;residential;8th Alley North;38.469;25 mph
56438312;56438432;False;residential;9th Street;38.471;25 mph
56438432;56438312;False;residential;9th Street;38.471;25 mph
56346751;56662479;False;residential;Avenue U;38.478;25 mph
56662479;56346751;False;residential;Avenue U;38.478;25 mph
56427556;371305704;False;residential;K Avenue;38.479;25 mph
371305704;56427556;False;residential;K Avenue;38.479;25 mph
56533179;56639676;False;residential;13th Avenue North;38.503;25 mph
56639676;56533179;False;residential;13th Avenue North;38.503;25 mph
56249616;56249618;False;residential;;38.514;25 mph
56249618;56249616;False;residential;;38.514;25 mph
56470000;56470008;False;residential;Alton Parkway;38.557;25 mph
56470008;56470000;False;residential;Alton Parkway;38.557;25 mph
56371222;56371260;False;residential;Hoadley Drive;38.574;25 mph
56371260;56371222;False;residential;Hoadley Drive;38.574;25 mph
56404249;56495892;False;residential;Indiana Street;38.585;25 mph
56495892;56404249;False;residential;Indiana Street;38.585;25 mph
56414619;56414620;False;residential;Swallow Lane;38.59;25 mph
56414620;56414619;False;residential;Swallow Lane;38.59;25 mph
56456817;56574059;False;residential;L Avenue;38.638;25 mph
56574059;56456817;False;residential;L Avenue;38.638;25 mph
56647457;56739146;False;residential;51st Terrace North;38.659;25 mph
56739146;56647457;False;residential;51st Terrace North;38.659;25 mph
56311063;56665282;False;residential;58th Street;38.689;25 mph
56665282;56311063;False;residential;58th Street;38.689;25 mph
56338819;56408159;False;residential;65th Street;38.722;25 mph
56408159;56338819;False;residential;65th Street;38.722;25 mph
56559089;56639592;False;residential;13th Avenue North;38.725;25 mph
56639592;56559089;False;residential;13th Avenue North;38.725;25 mph
56760143;56760144;False;residential;2nd Street Southwest;38.729;25 mph
56760144;56760143;False;residential;2nd Street Southwest;38.729;25 mph
56758192;56758193;False;residential;Steelton Avenue;38.735;25 mph
56758193;56758192;False;residential;Steelton Avenue;38.735;25 mph
56358815;56691228;False;residential;38th Street;38.762;25 mph
56691228;56358815;False;residential;38th Street;38.762;25 mph
56296298;56351650;False;residential;Kappa Avenue South;38.763;25 mph
56351650;56296298;False;residential;Kappa Avenue South;38.763;25 mph
56451097;56715593;False;residential;Westchester Drive;38.774;25 mph
56715593;56451097;False;residential;Westchester Drive;38.774;25 mph
56334628;56334664;False;residential;9th Alley North;38.846;25 mph
56334664;56334628;False;residential;9th Alley North;38.846;25 mph
56542159;56542160;False;residential;Willowbrook Road;38.904;25 mph
56542160;56542159;False;residential;Willowbrook Road;38.904;25 mph
56573522;56573523;False;residential;7th Court South;38.904;25 mph
56573523;56573522;False;residential;7th Court South;38.904;25 mph
3530888657;3574900197;False;residential;Southbridge Parkway;38.914;25 mph
3574900197;3530888657;False;residential;Southbridge Parkway;38.914;25 mph
56664856;56664860;False;residential;Brownlee Hills Road;38.92;25 mph
56664860;56664856;False;residential;Brownlee Hills Road;38.92;25 mph
56336378;56336749;False;residential;13th Street North;38.921;25 mph
56336749;56336378;False;residential;13th Street North;38.921;25 mph
56658126;56658128;False;residential;Woodland Avenue;38.923;25 mph
56658128;56658126;False;residential;Woodland Avenue;38.923;25 mph
56661778;56661783;False;residential;Turncliff Parkway;38.985;25 mph
56661783;56661778;False;residential;Turncliff Parkway;38.985;25 mph
56502328;56660691;False;residential;F L Shuttlesworth Drive;38.99;25 mph
56660691;56502328;False;residential;F L Shuttlesworth Drive;38.99;25 mph
56460209;56484707;False;residential;37th Alley North;39.015;25 mph
56484707;56460209;False;residential;37th Alley North;39.015;25 mph
56432963;56432965;False;residential;3rd Street North;39.024;25 mph
56432965;56432963;False;residential;3rd Street North;39.024;25 mph
56421981;56816686;False;residential;35th Street North;39.03;25 mph
56449322;56600546;False;residential;Meg Drive;39.03;25 mph
56600546;56449322;False;residential;Meg Drive;39.03;25 mph
56816686;56421981;False;residential;35th Street North;39.03;25 mph
56383121;56606638;False;residential;Leach Drive;39.072;25 mph
56606638;56383121;False;residential;Leach Drive;39.072;25 mph
56343912;56343914;False;residential;40th Avenue North;39.106;25 mph
56343914;56343912;False;residential;40th Avenue North;39.106;25 mph
56502324;1993000353;False;residential;30th Alley North;39.126;25 mph
1993000353;56502324;False;residential;30th Alley North;39.126;25 mph
56352045;56360011;False;residential;Pennsylvania Avenue;39.131;25 mph
56360011;56352045;False;residential;Pennsylvania Avenue;39.131;25 mph
56462179;56625356;False;residential;Elm Avenue;39.141;25 mph
56625356;56462179;False;residential;Elm Avenue;39.141;25 mph
56338638;56835289;False;residential;Old Oak Trace;39.149;25 mph
56835289;56338638;False;residential;Old Oak Trace;39.149;25 mph
56339024;1936305945;False;residential;2nd Avenue North;39.172;25 mph
1936305945;56339024;False;residential;2nd Avenue North;39.172;25 mph
56448339;56461156;False;residential;38th Street South;39.271;25 mph
56461156;56448339;False;residential;38th Street South;39.271;25 mph
56314752;56525372;False;residential;Hazel Avenue Southwest;39.278;25 mph
56525372;56314752;False;residential;Hazel Avenue Southwest;39.278;25 mph
56430845;56430847;False;residential;29th Street Ensley;39.322;25 mph
56430847;56430845;False;residential;29th Street Ensley;39.322;25 mph
56338812;56338838;False;residential;47th Street;39.344;25 mph
56338838;56338812;False;residential;47th Street;39.344;25 mph
56351781;56351783;False;residential;Lillian Street;39.366;25 mph
56351783;56351781;False;residential;Lillian Street;39.366;25 mph
56645520;56722025;False;residential;Bradford Street;39.406;25 mph
56722025;56645520;False;residential;Bradford Street;39.406;25 mph
56426630;56477762;False;residential;6th Avenue South;39.442;25 mph
56477762;56426630;False;residential;6th Avenue South;39.442;25 mph
56336237;56618840;False;residential;18th Street Southwest;39.474;25 mph
56618840;56336237;False;residential;18th Street Southwest;39.474;25 mph
56513851;56647351;False;residential;33rd Street North;39.481;25 mph
56647351;56513851;False;residential;33rd Street North;39.481;25 mph
56291635;56291639;False;residential;;39.502;25 mph
56291639;56291635;False;residential;;39.502;25 mph
56513617;56536405;False;residential;8th Street South;39.524;25 mph
56536405;56513617;False;residential;8th Street South;39.524;25 mph
56296405;56545704;False;residential;Walnut Street;39.535;25 mph
56545704;56296405;False;residential;Walnut Street;39.535;25 mph
56318120;56336360;False;residential;12th Avenue North;39.541;25 mph
56336360;56318120;False;residential;12th Avenue North;39.541;25 mph
56723690;56768258;False;residential;43rd Avenue North;39.543;25 mph
56768258;56723690;False;residential;43rd Avenue North;39.543;25 mph
56549020;56549023;False;residential;Dowell Court Southwest;39.548;25 mph
56549023;56549020;False;residential;Dowell Court Southwest;39.548;25 mph
2046029700;2046029717;False;residential;Beaconview;39.608;25 mph
2046029717;2046029700;False;residential;Beaconview;39.608;25 mph
56319054;56478971;False;residential;6th Avenue West;39.617;25 mph
56478971;56319054;False;residential;6th Avenue West;39.617;25 mph
56405146;56405195;False;residential;22nd Street North;39.635;25 mph
56405195;56405146;False;residential;22nd Street North;39.635;25 mph
56686863;56381035;True;residential;Summit Boulevard;39.651;25 mph
56601543;56628424;False;residential;Morningside Drive;39.662;25 mph
56628424;56601543;False;residential;Morningside Drive;39.662;25 mph
56598257;56598297;False;residential;6th Street North;39.663;25 mph
56598297;56598257;False;residential;6th Street North;39.663;25 mph
56442664;56609466;False;residential;Hill Circle;39.668;25 mph
56609466;56442664;False;residential;Hill Circle;39.668;25 mph
56390363;56390364;False;residential;North 42nd Place;39.672;25 mph
56390364;56390363;False;residential;North 42nd Place;39.672;25 mph
56432859;56554554;False;residential;40th Court North;39.677;25 mph
56554554;56432859;False;residential;40th Court North;39.677;25 mph
56279036;56279047;False;residential;3rd Place North;39.697;25 mph
56279047;56279036;False;residential;3rd Place North;39.697;25 mph
56414995;56750675;False;residential;Avenue K;39.697;25 mph
56750675;56414995;False;residential;Avenue K;39.697;25 mph
56834148;56834150;False;residential;Lamplighter Lane;39.705;25 mph
56834150;56834148;False;residential;Lamplighter Lane;39.705;25 mph
56772581;56772583;False;residential;6th Street North;39.808;25 mph
56772583;56772581;False;residential;6th Street North;39.808;25 mph
56502322;56786585;False;residential;30th Alley North;39.815;25 mph
