osmid;x;y;highway
56737456;-86.74903;33.550189;
56737465;-86.73491;33.5637;
56737470;-86.733935;33.564853;
56737478;-86.731578;33.568488;
56737482;-86.728185;33.573753;
56737489;-86.7242053;33.5799591;
56737496;-86.72339;33.581457;
56737504;-86.723503;33.582586;
56737538;-86.877435;33.464851;
56737545;-86.880383;33.464992;
56737556;-86.8829566;33.4650445;
56737698;-86.707181;33.648541;
56738262;-86.812513;33.502895;
56738264;-86.811131;33.503545;
56738291;-86.8014115;33.5081641;
56738310;-86.791801;33.512746;
56738323;-86.789056;33.514055;
56738335;-86.784982;33.515994;
56738343;-86.780859;33.51795;
56738346;-86.778114;33.519259;
56738394;-86.7636077;33.5267112;
56738402;-86.7626893;33.5270618;
56738423;-86.7599599;33.528965;
56738425;-86.7598912;33.5290151;
56738431;-86.758555;33.530369;
56738437;-86.757215;33.531655;
56738457;-86.750754;33.537872;
56738463;-86.749759;33.538217;
56738470;-86.743975;33.540202;
56738485;-86.740899;33.540794;
56738564;-86.7149439;33.5687093;
56738629;-86.828971;33.495061;
56738635;-86.8208345;33.4991547;
56738640;-86.8194734;33.499788;
56738650;-86.723614;33.556025;
56738672;-86.718812;33.562717;
56738690;-86.778938;33.567146;
56738730;-86.836329;33.551974;
56738759;-86.77889;33.571334;
56738831;-86.92359;33.523331;
56738854;-86.923546;33.525317;
56739132;-86.903181;33.481482;
56739136;-86.901205;33.481454;
56739138;-86.899252;33.481428;
56739139;-86.898254;33.481389;
56739141;-86.896315;33.481372;
56739146;-86.803293;33.576553;
56739149;-86.800633;33.576467;
56739154;-86.730415;33.511443;
56739174;-86.702635;33.591762;
56739215;-86.841457;33.514052;
56739232;-86.83778;33.512349;
56739234;-86.840315;33.511753;
56739247;-86.857051;33.509112;
56739252;-86.858426;33.509141;
56739269;-86.693192;33.585415;
56739275;-86.687922;33.585434;
56739461;-86.822883;33.524579;
56739499;-86.82345;33.524583;
56739507;-86.832322;33.538562;
56739514;-86.815147;33.509439;
56739521;-86.816645;33.511663;
56739536;-86.820199;33.51692;
56739589;-86.823182;33.529455;
56739829;-86.921005;33.505665;
56739840;-86.915031;33.507061;
56740271;-86.892767;33.54063;
56740300;-86.888052;33.539372;turning_circle
56740319;-86.889852;33.537785;turning_circle
56740345;-86.827531;33.517342;
56740382;-86.814381;33.508239;
56740392;-86.812366;33.505356;
56740460;-86.7860775;33.5053011;
56740464;-86.7865136;33.5049257;
56740491;-86.787171;33.5068283;
56740530;-86.737987;33.526166;
56740552;-86.736037;33.523327;
56740626;-86.700375;33.615701;
56740633;-86.699363;33.614982;
56740655;-86.705402;33.616939;
56741043;-86.858388;33.505153;
56741142;-86.7801532;33.5027001;
56741164;-86.6280412;33.5613716;
56741542;-86.675029;33.470988;
56741995;-86.7860045;33.5462494;
56742014;-86.779325;33.536385;
56742028;-86.7812022;33.539151;
56742218;-86.674432;33.592632;
56742226;-86.677183;33.59358;
56742236;-86.678485;33.594068;
56742898;-86.81166;33.55015;
56742900;-86.809448;33.550122;
56742909;-86.796221;33.55028;
56742913;-86.802315;33.550418;
56742927;-86.8568373;33.4270849;turning_circle
56742956;-86.839494;33.569348;
56743037;-86.881239;33.474769;
56743045;-86.86563;33.474518;
56743064;-86.86984;33.474612;
56743395;-86.739698;33.583296;
56743412;-86.7397037;33.562581;
56743427;-86.739685;33.555769;
56743431;-86.739676;33.556447;
56743501;-86.870423;33.514477;
56743503;-86.870408;33.513134;
56743526;-86.870081;33.50622;
56743531;-86.870085;33.506143;
56743539;-86.870095;33.504196;
56744018;-86.768447;33.540139;
56744021;-86.768444;33.540894;
56744029;-86.766924;33.56416;
56744030;-86.766926;33.564665;
56744034;-86.766948;33.565188;
56744475;-86.712655;33.629343;
56744496;-86.715049;33.629413;turning_circle
56744601;-86.849172;33.502671;
56744604;-86.849194;33.501405;
56744744;-86.895021;33.450404;
56744753;-86.892194;33.451456;
56745023;-86.883072;33.560529;
56745093;-86.8531076;33.5015186;
56745138;-86.762889;33.527904;
56745260;-86.693435;33.664056;
56745742;-86.80754;33.582629;
56745743;-86.807089;33.582595;
56745819;-86.736687;33.557687;
56745923;-86.796918;33.521054;
56746001;-86.740247;33.554015;
56746004;-86.740275;33.553981;
56746027;-86.742282;33.552039;
56746107;-86.745482;33.550047;
56746113;-86.746076;33.549675;
56746117;-86.7473581;33.5495517;
56746131;-86.75038;33.54824;
56746134;-86.750691;33.548247;
56746171;-86.754406;33.543621;
56746194;-86.79458;33.5221781;
56746232;-86.728877;33.567284;
56746234;-86.728478;33.567897;
56746241;-86.836303;33.506853;
56746243;-86.834706;33.506833;
56746258;-86.826676;33.506887;
56746262;-86.823367;33.508462;
56746272;-86.8180135;33.511017;
56746275;-86.815274;33.512312;
56746283;-86.8069684;33.5162657;traffic_signals
56746286;-86.8068781;33.5163083;traffic_signals
56746287;-86.8055181;33.5169528;
56746336;-86.734591;33.559873;
56746340;-86.732484;33.56202;
56746362;-86.72541;33.572522;
56746387;-86.721867;33.578501;
56746389;-86.721902;33.578985;
56746450;-86.834527;33.505161;
56746458;-86.835255;33.531103;
56746470;-86.8346;33.514003;
56746472;-86.834554;33.516742;
56746481;-86.834569;33.519902;
56746495;-86.834954;33.528464;
56746529;-86.834487;33.52579;
56746532;-86.9529267;33.4681304;
56746544;-86.83247;33.500155;
56746545;-86.832821;33.500853;
56746560;-86.750572;33.548425;
56746567;-86.751355;33.549368;
56746625;-86.650427;33.620539;
56746738;-86.830923;33.482246;
56746740;-86.83133;33.482252;
56746755;-86.832589;33.48227;
56746784;-86.836393;33.482157;
56747036;-86.729977;33.553095;
56747058;-86.7221563;33.5506482;
56747088;-86.7173087;33.5494548;
56747102;-86.741608;33.543407;
56747107;-86.740378;33.544189;
56747125;-86.7953137;33.5129096;
56747164;-86.763129;33.528664;
56747171;-86.760781;33.52985;
56747205;-86.802649;33.509982;
56747219;-86.793021;33.514555;
56747222;-86.790294;33.515853;
56747225;-86.786188;33.517809;
56747228;-86.782077;33.519765;
56747232;-86.779327;33.521091;
56747264;-86.765827;33.527625;
56747299;-86.830205;33.496872;
56747345;-86.74624;33.54081;
56747352;-86.73103;33.552009;
56747359;-86.727857;33.555281;
56747362;-86.725715;33.557445;
56747365;-86.724648;33.558532;
56747378;-86.721173;33.563787;
56747392;-86.717775;33.5690655;
56747446;-86.814186;33.504481;
56747822;-86.828777;33.477401;
56747832;-86.955634;33.458942;
56747845;-86.826521;33.48885;
56747874;-86.890877;33.529167;
56747877;-86.903249;33.51041;
56747878;-86.903955;33.509506;
56747892;-86.910866;33.500729;
56748001;-86.8894112;33.529159;
56748078;-86.896259;33.517716;
56748082;-86.896911;33.516883;
56748091;-86.899015;33.514285;
56748096;-86.899688;33.513427;
56748102;-86.89976;33.513334;
56748107;-86.901606;33.510906;
56748112;-86.902956;33.509209;
56748115;-86.903107;33.50902;
56748150;-86.836776;33.506833;
56748153;-86.837417;33.506767;
56748164;-86.84523;33.505606;
56748166;-86.849125;33.505349;
56748178;-86.856998;33.505175;
56748340;-86.887985;33.529145;
56748564;-86.684596;33.606075;
56748624;-86.89157;33.524853;
56748647;-86.891915;33.51955;
56748658;-86.894223;33.516607;
56748662;-86.894868;33.51578;
56748670;-86.89694;33.513143;
56748675;-86.89761;33.512287;
56748678;-86.8976848;33.5121918;
56748687;-86.8995761;33.5097837;
56748689;-86.9008879;33.5081134;
56748728;-86.886525;33.532868;
56748729;-86.886531;33.53237;
56748743;-86.886565;33.526511;
56748834;-86.837312;33.552951;
56748846;-86.836552;33.53765;
56748890;-86.837726;33.521318;
56748900;-86.837783;33.514026;
56748902;-86.83775;33.516772;
56748919;-86.836721;33.526986;
56748938;-86.836083;33.526119;
56748944;-86.8377351;33.5174569;
56748951;-86.837729;33.520158;
56748974;-86.8850869;33.5291198;
56748988;-86.8854083;33.5258123;
56748994;-86.885765;33.525356;
56749012;-86.890802;33.518937;
56749021;-86.893115;33.515991;
56749026;-86.893764;33.51516;
56749040;-86.8958297;33.5125309;
56749048;-86.8964976;33.5116783;
56749052;-86.8965742;33.5115806;
56749073;-86.8984637;33.5091688;
56749077;-86.8997704;33.5075008;
56749156;-86.885281;33.532398;
56749252;-86.651548;33.621448;
56749406;-86.900122;33.465505;turning_circle
56749510;-86.883474;33.529286;
56749514;-86.883476;33.529105;
56749527;-86.883507;33.525418;
56749529;-86.883496;33.525112;
56749544;-86.884744;33.524808;
56749681;-86.904407;33.497152;
56749689;-86.904416;33.494563;
56749707;-86.883735;33.524272;
56749712;-86.886928;33.520088;
56749714;-86.904196;33.493009;
56749721;-86.888782;33.517837;
56749734;-86.891094;33.514895;
56749736;-86.891756;33.514051;
56749739;-86.893815;33.511415;
56749745;-86.894481;33.510573;
56749748;-86.894561;33.510472;
56749760;-86.896444;33.508068;
56749764;-86.897758;33.506389;
56750003;-86.636528;33.580597;
56750113;-86.8876909;33.5173154;
56750119;-86.8900417;33.5143106;
56750126;-86.8907013;33.5134674;
56750132;-86.8927566;33.5108403;
56750137;-86.893421;33.509991;traffic_signals
56750141;-86.893499;33.509889;traffic_signals
56750147;-86.895397;33.507494;
56750150;-86.896715;33.505805;
56750156;-86.902691;33.49817;
56750163;-86.903279;33.497205;
56750166;-86.903628;33.493305;
56750170;-86.904214;33.485039;
56750189;-86.903158;33.482309;
56750192;-86.903233;33.479045;
56750275;-86.903446;33.488999;
56750412;-86.889032;33.513758;
56750413;-86.889699;33.512912;
56750422;-86.886799;33.519174;
56750425;-86.887018;33.518884;
56750434;-86.887115;33.517319;
56750438;-86.892172;33.510665;
56750440;-86.892076;33.509656;
56750444;-86.901184;33.482277;
56750449;-86.901221;33.479399;
56750452;-86.8924356;33.509513;
56750453;-86.892454;33.509455;
56750454;-86.894392;33.506934;
56750456;-86.895712;33.505259;
56750483;-86.900589;33.499037;
56750503;-86.698268;33.608291;turning_circle
56750539;-86.695219;33.608185;
56750576;-86.692676;33.612109;
56750592;-86.692634;33.613033;
56750600;-86.692287;33.613946;
56750672;-86.898183;33.484133;
56750675;-86.898237;33.48223;
56750678;-86.898284;33.480341;
56750685;-86.898105;33.490888;
56750691;-86.898353;33.488908;
56750819;-86.785883;33.501669;
56751003;-86.883788;33.518782;
56751562;-86.891916;33.490363;
56751571;-86.891929;33.488422;
56751593;-86.892403;33.485447;
56751643;-86.892628;33.481462;
56751647;-86.892657;33.478693;
56752003;-86.88873;33.510558;
56752007;-86.888737;33.509538;
56752009;-86.888738;33.509406;
56752028;-86.889772;33.490312;
56752032;-86.889799;33.488363;
56752046;-86.889722;33.481378;
56752050;-86.889733;33.478689;
56752058;-86.889822;33.476315;
56752397;-86.887391;33.497292;
56752405;-86.887496;33.490256;
56752437;-86.887481;33.483925;
56752460;-86.887606;33.478554;
56752628;-86.88523;33.505331;
56752661;-86.885261;33.497234;
56752691;-86.881008;33.483359;
56752701;-86.88314;33.514006;
56752775;-86.883352;33.51883;
56752776;-86.883349;33.518445;
56752783;-86.882987;33.505907;
56752785;-86.883008;33.504004;
56752802;-86.883153;33.49718;
56752816;-86.88524;33.491909;
56752869;-86.883285;33.518003;
56752872;-86.883261;33.517393;
56752874;-86.883228;33.516503;
56752879;-86.883082;33.512966;
56752884;-86.88297;33.510211;
56752893;-86.882948;33.509264;
56753072;-86.881678;33.506006;
56753075;-86.88185;33.504002;
56753107;-86.882065;33.532263;
56753159;-86.882382;33.529232;
56753171;-86.882388;33.525394;
56753181;-86.882421;33.524679;
56753235;-86.881278;33.518752;
56753238;-86.881291;33.518428;
56753250;-86.877247;33.489944;
56753266;-86.880803;33.506065;
56753275;-86.88084;33.503971;
56753285;-86.88028;33.492946;
56753302;-86.880794;33.513019;
56753307;-86.880715;33.510362;
56753312;-86.88062;33.513039;
56753328;-86.88086;33.532224;
56753332;-86.880866;33.529207;
56753344;-86.880951;33.525343;
56753348;-86.880961;33.524427;
56753351;-86.880962;33.52413;
56753529;-86.879329;33.50916;
56753539;-86.8796213;33.5104701;
56753547;-86.8794579;33.5130866;
56753563;-86.879229;33.516574;
56753579;-86.879905;33.503942;
56753582;-86.879932;33.50271;
56753588;-86.8795078;33.5326351;
56753591;-86.87952;33.5319403;
56753614;-86.87966;33.499482;
56753622;-86.878186;33.494157;
56753627;-86.875717;33.49072;
56753771;-86.878629;33.508069;
56753790;-86.8791598;33.518683;
56753800;-86.87871;33.510832;
56753809;-86.87886;33.513474;
56753841;-86.878955;33.53289;
56753843;-86.8789589;33.5326249;
56753846;-86.8789694;33.5319139;
56753850;-86.8789914;33.5304199;
56753863;-86.879066;33.525292;
56753870;-86.879096;33.524379;
56753872;-86.8791006;33.5234094;
56753917;-86.878218;33.528492;
56753920;-86.878228;33.526477;
56753952;-86.87756;33.537157;
56753972;-86.876447;33.50632;
56753973;-86.876448;33.506209;
56753975;-86.876457;33.504317;
56753993;-86.876503;33.509511;
56754006;-86.877288;33.528709;
56754016;-86.876588;33.513416;
56754026;-86.890624;33.478716;
56754032;-86.890854;33.473242;
56754054;-86.890754;33.503107;
56754080;-86.966866;33.470337;
56754087;-86.9668047;33.471533;
56754614;-86.854191;33.529905;
56754852;-86.737344;33.595677;turning_circle
56754868;-86.737197;33.599438;turning_circle
56754888;-86.737401;33.513339;
56754950;-86.736349;33.584065;
56754952;-86.695202;33.580794;
56754953;-86.695649;33.580687;
56754990;-86.6385551;33.4899585;
56755134;-86.874298;33.506247;
56755135;-86.872187;33.50618;
56755137;-86.892226;33.504993;
56755138;-86.903095;33.511693;
56755145;-86.880006;33.506361;
56756374;-86.721404;33.568922;motorway_junction
56756395;-86.729083;33.5649334;
56756627;-86.859571;33.47357;
56756628;-86.860557;33.473593;
56756635;-86.9529397;33.4742953;
56756674;-86.897239;33.488726;
56756677;-86.89619;33.488546;
56756692;-86.88916;33.48831;
56756704;-86.897724;33.555738;
56756913;-86.7798594;33.5028237;
56756957;-86.955911;33.467708;
56756963;-86.956628;33.468538;
56756997;-86.64163;33.587047;
56757147;-86.866585;33.547592;
56757313;-86.697786;33.602601;
56757819;-86.843304;33.478921;
56757844;-86.608721;33.505831;
56757923;-86.755991;33.518608;
56757946;-86.709538;33.607656;
56758188;-86.9058892;33.5222339;
56758190;-86.9049598;33.5228714;
56758192;-86.9043523;33.5232881;
56758193;-86.9040296;33.5235094;
56758508;-86.713898;33.59659;
56758576;-86.711605;33.631181;
56758586;-86.711638;33.629616;
56758590;-86.711137;33.629596;
56758595;-86.8449861;33.4327053;
56758885;-86.736697;33.615764;
56758889;-86.736412;33.614967;
56758897;-86.736137;33.61435;
56759016;-86.777814;33.499958;
56759067;-86.759516;33.568572;
56759302;-86.668454;33.617629;
56759386;-86.7604;33.551113;
56759613;-86.720756;33.607985;
56759614;-86.721118;33.608291;
56759665;-86.729859;33.609143;
56759667;-86.73042;33.609146;
56759677;-86.720486;33.607073;
56760135;-86.904383;33.441088;
56760136;-86.901649;33.44036;
56760143;-86.838291;33.505343;
56760144;-86.838181;33.505007;
56760164;-86.836827;33.499542;
56760321;-86.678388;33.594603;
56760366;-86.89658;33.496209;
56760403;-86.885263;33.518188;
56760406;-86.885231;33.517363;
56760415;-86.887028;33.512648;
56760429;-86.897218;33.490518;
56760445;-86.893724;33.50417;
56760446;-86.897304;33.480654;
56760450;-86.897332;33.478893;
56760517;-86.853308;33.48995;
56760523;-86.862836;33.483381;
56760525;-86.863318;33.483125;
56760534;-86.83773;33.499283;
56760538;-86.83959;33.498823;
56760549;-86.841378;33.497647;
56760556;-86.843074;33.496418;
56760559;-86.85327;33.489908;
56760569;-86.853607;33.488943;
56760574;-86.89951;33.476915;
56760650;-86.676176;33.589854;turning_circle
56760746;-86.874473;33.509458;
56760759;-86.8839046;33.5089412;
56760769;-86.900321;33.513748;
56760772;-86.9001128;33.5136864;
56760810;-86.883831;33.509033;
56760819;-86.891945;33.509154;
56760821;-86.89169;33.509141;
56760904;-86.743331;33.51607;
56761087;-86.700807;33.586848;
56761116;-86.703718;33.665489;
56761171;-86.83496;33.469741;
56762182;-86.732048;33.51514;
56762195;-86.729074;33.51455;
56762234;-86.872556;33.501137;
56762270;-86.969125;33.469417;
56762283;-86.969696;33.470779;
56762287;-86.969307;33.471952;
56762452;-86.886302;33.525622;
56762456;-86.88189;33.523533;
56762474;-86.88169;33.524438;
56762615;-86.868513;33.504154;
56762616;-86.868511;33.504306;
56762634;-86.802356;33.568582;
56762645;-86.901355;33.498962;
56762660;-86.786461;33.5557358;
56762812;-86.718518;33.523317;
56762821;-86.960179;33.47403;
56762868;-86.8992739;33.4531066;
56762932;-86.82457;33.524591;
56762972;-86.761882;33.546833;
56763099;-86.870844;33.513139;
56763113;-86.901383;33.495471;
56763133;-86.896481;33.499389;
56763142;-86.888594;33.504139;
56763145;-86.887996;33.504419;
56763248;-86.67797;33.596599;
56763256;-86.754524;33.542485;
56763280;-86.912471;33.442921;
56763346;-86.846301;33.550786;
56763425;-86.71084;33.615098;
56763427;-86.711286;33.615247;
56763434;-86.754823;33.520892;
56763875;-86.833432;33.478672;
56763887;-86.833432;33.47861;
56764005;-86.899285;33.480022;
56764006;-86.896336;33.480973;
56764012;-86.894618;33.481732;
56764028;-86.894539;33.481655;
56764101;-86.848109;33.523988;
56764102;-86.848643;33.524034;
56764106;-86.84985;33.52431;
56764109;-86.750605;33.534063;
56764118;-86.748809;33.531149;
56764190;-86.954127;33.47064;
56764199;-86.9561382;33.4696353;
56764588;-86.711733;33.648006;
56765016;-86.806632;33.540218;
56765032;-86.802984;33.54112;
56765053;-86.80062;33.539733;
56765082;-86.796079;33.540999;
56765145;-86.800834;33.539358;
56765147;-86.800791;33.539346;
56765170;-86.796006;33.540591;
56765181;-86.684677;33.602433;
56765182;-86.684935;33.602059;
56765366;-86.880171;33.529186;
56765371;-86.879897;33.508719;
56765389;-86.711693;33.634658;
56765430;-86.704515;33.633138;
56765772;-86.876922;33.541353;
56765886;-86.7249349;33.5803023;
56765941;-86.917764;33.440351;
56766128;-86.686888;33.597972;
56766164;-86.94368;33.529273;
56766217;-86.819381;33.559027;
56766223;-86.820819;33.558602;
56766225;-86.829546;33.556032;
56766247;-86.811492;33.560076;
56766275;-86.832597;33.555138;
56766313;-86.708905;33.572444;
56766346;-86.842298;33.477797;turning_circle
56766436;-87.117106;33.557863;
56766519;-86.8431892;33.5534217;turning_circle
56766524;-86.846276;33.553958;
56766572;-86.82469;33.513804;
56766651;-86.714661;33.652988;
56766664;-86.814373;33.566368;
56766750;-86.736924;33.58858;
56766863;-86.71064;33.632897;
56766866;-86.710575;33.633627;
56766917;-86.744005;33.593351;
56766998;-86.774859;33.50076;
56767035;-86.806642;33.555313;
56767381;-86.864014;33.492882;
56767388;-86.863023;33.491886;
56767408;-86.856306;33.482914;
56767419;-86.854724;33.479059;
56767442;-86.855553;33.483316;
56767952;-86.71428;33.625447;
